order_id,item_id,customer_name,customer_city,customer_state,customer_zipcode,product_name,brand_name,category_name,model_year,total_units,list_price,discount,item_sale_price,revenue,order_date,required_date,shipped_date,order_status,store_name,store_city,store_state,store_zipcode,sales_rep
1117,3,Somer Jordan,Huntington Station,NY,11746,Trek Silque SLR 8 Women's - 2017,Trek,Road Bikes,2017,2,6499.99,0.10,5849.9910,11699.9820,2017-09-08,2017-09-10,2017-09-10,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1118,1,Adena Blake,Ballston Spa,NY,12020,Trek Domane S 6 - 2017,Trek,Road Bikes,2017,2,2699.99,0.20,2159.9920,4319.9840,2017-09-08,2017-09-11,2017-09-11,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1118,2,Adena Blake,Ballston Spa,NY,12020,Trek Silque SLR 7 Women's - 2017,Trek,Road Bikes,2017,1,5999.99,0.07,5579.9907,5579.9907,2017-09-08,2017-09-11,2017-09-11,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1118,3,Adena Blake,Ballston Spa,NY,12020,Trek X-Caliber 8 - 2017,Trek,Mountain Bikes,2017,1,999.99,0.05,949.9905,949.9905,2017-09-08,2017-09-11,2017-09-11,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1118,4,Adena Blake,Ballston Spa,NY,12020,Trek Remedy 9.8 - 2017,Trek,Mountain Bikes,2017,2,5299.99,0.20,4239.9920,8479.9840,2017-09-08,2017-09-11,2017-09-11,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1119,1,Oralia Farley,Upland,CA,91784,Haro Shredder 20 Girls - 2017,Haro,Children Bicycles,2017,2,209.99,0.10,188.9910,377.9820,2017-09-10,2017-09-12,2017-09-13,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1119,2,Oralia Farley,Upland,CA,91784,Trek Domane S 6 - 2017,Trek,Road Bikes,2017,2,2699.99,0.05,2564.9905,5129.9810,2017-09-10,2017-09-12,2017-09-13,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1119,3,Oralia Farley,Upland,CA,91784,Sun Bicycles Streamway - 2017,Sun Bicycles,Comfort Bicycles,2017,1,481.99,0.20,385.5920,385.5920,2017-09-10,2017-09-12,2017-09-13,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1120,1,Gustavo Gamble,Port Washington,NY,11050,Haro Shredder 20 - 2017,Haro,Children Bicycles,2017,2,209.99,0.07,195.2907,390.5814,2017-09-10,2017-09-12,2017-09-13,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1120,2,Gustavo Gamble,Port Washington,NY,11050,Surly Wednesday - 2017,Surly,Mountain Bikes,2017,1,1632.99,0.07,1518.6807,1518.6807,2017-09-10,2017-09-12,2017-09-13,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1120,3,Gustavo Gamble,Port Washington,NY,11050,Surly Ice Cream Truck Frameset - 2017,Surly,Mountain Bikes,2017,2,999.99,0.05,949.9905,1899.9810,2017-09-10,2017-09-12,2017-09-13,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1120,4,Gustavo Gamble,Port Washington,NY,11050,Haro Shredder 20 Girls - 2017,Haro,Children Bicycles,2017,1,209.99,0.07,195.2907,195.2907,2017-09-10,2017-09-12,2017-09-13,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1120,5,Gustavo Gamble,Port Washington,NY,11050,Haro Shredder Pro 20 - 2017,Haro,Children Bicycles,2017,1,249.99,0.20,199.9920,199.9920,2017-09-10,2017-09-12,2017-09-13,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1121,1,Janae Doyle,Jackson Heights,NY,11372,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,2016,2,1680.99,0.10,1512.8910,3025.7820,2017-09-11,2017-09-13,2017-09-12,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1121,2,Janae Doyle,Jackson Heights,NY,11372,Sun Bicycles Drifter 7 - 2017,Sun Bicycles,Comfort Bicycles,2017,2,470.99,0.05,447.4405,894.8810,2017-09-11,2017-09-13,2017-09-12,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1122,1,Parthenia Holman,Ithaca,NY,14850,Trek Conduit+ - 2016,Trek,Electric Bikes,2016,2,2999.99,0.07,2789.9907,5579.9814,2017-09-12,2017-09-14,2017-09-14,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1122,2,Parthenia Holman,Ithaca,NY,14850,Surly Ogre Frameset - 2017,Surly,Road Bikes,2017,1,749.99,0.10,674.9910,674.9910,2017-09-12,2017-09-14,2017-09-14,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1122,3,Parthenia Holman,Ithaca,NY,14850,Trek Domane SL 6 - 2017,Trek,Road Bikes,2017,2,3499.99,0.20,2799.9920,5599.9840,2017-09-12,2017-09-14,2017-09-14,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1122,4,Parthenia Holman,Ithaca,NY,14850,Haro Shift R3 - 2017,Haro,Mountain Bikes,2017,2,1469.99,0.05,1396.4905,2792.9810,2017-09-12,2017-09-14,2017-09-14,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1122,5,Parthenia Holman,Ithaca,NY,14850,Sun Bicycles Biscayne Tandem 7 - 2017,Sun Bicycles,Cruisers Bicycles,2017,1,619.99,0.10,557.9910,557.9910,2017-09-12,2017-09-14,2017-09-14,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1123,1,Benito Hendrix,Depew,NY,14043,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,2017,2,346.99,0.07,322.7007,645.4014,2017-09-13,2017-09-14,2017-09-14,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1123,2,Benito Hendrix,Depew,NY,14043,Trek Powerfly 8 FS Plus - 2017,Trek,Electric Bikes,2017,2,4999.99,0.10,4499.9910,8999.9820,2017-09-13,2017-09-14,2017-09-14,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1124,1,Pinkie Kirkland,San Angelo,TX,76901,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2016,2,3999.99,0.10,3599.9910,7199.9820,2017-09-13,2017-09-14,2017-09-16,4,Rowlett Bikes,Rowlett,TX,75088,Layla Terrell
1124,2,Pinkie Kirkland,San Angelo,TX,76901,Surly Ice Cream Truck Frameset - 2016,Surly,Mountain Bikes,2016,1,469.99,0.10,422.9910,422.9910,2017-09-13,2017-09-14,2017-09-16,4,Rowlett Bikes,Rowlett,TX,75088,Layla Terrell
1124,3,Pinkie Kirkland,San Angelo,TX,76901,Sun Bicycles Cruz 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,2017,2,416.99,0.07,387.8007,775.6014,2017-09-13,2017-09-14,2017-09-16,4,Rowlett Bikes,Rowlett,TX,75088,Layla Terrell
1124,4,Pinkie Kirkland,San Angelo,TX,76901,Haro SR 1.2 - 2017,Haro,Mountain Bikes,2017,2,869.99,0.05,826.4905,1652.9810,2017-09-13,2017-09-14,2017-09-16,4,Rowlett Bikes,Rowlett,TX,75088,Layla Terrell
1124,5,Pinkie Kirkland,San Angelo,TX,76901,Ritchey Timberwolf Frameset - 2016,Ritchey,Mountain Bikes,2016,2,749.99,0.05,712.4905,1424.9810,2017-09-13,2017-09-14,2017-09-16,4,Rowlett Bikes,Rowlett,TX,75088,Layla Terrell
1125,1,Krissy Ochoa,Port Washington,NY,11050,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,2016,2,599.99,0.05,569.9905,1139.9810,2017-09-14,2017-09-15,2017-09-15,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1125,2,Krissy Ochoa,Port Washington,NY,11050,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2016,1,269.99,0.10,242.9910,242.9910,2017-09-14,2017-09-15,2017-09-15,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1125,3,Krissy Ochoa,Port Washington,NY,11050,Electra Amsterdam Fashion 7i Ladies' - 2017,Electra,Cruisers Bicycles,2017,2,1099.99,0.07,1022.9907,2045.9814,2017-09-14,2017-09-15,2017-09-15,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1125,4,Krissy Ochoa,Port Washington,NY,11050,Electra Townie Original 21D - 2016,Electra,Comfort Bicycles,2016,1,549.99,0.07,511.4907,511.4907,2017-09-14,2017-09-15,2017-09-15,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1125,5,Krissy Ochoa,Port Washington,NY,11050,Trek Farley Alloy Frameset - 2017,Trek,Mountain Bikes,2017,2,469.99,0.07,437.0907,874.1814,2017-09-14,2017-09-15,2017-09-15,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1126,1,Yang Giles,San Angelo,TX,76901,Surly Wednesday Frameset - 2017,Surly,Mountain Bikes,2017,2,469.99,0.10,422.9910,845.9820,2017-09-14,2017-09-16,2017-09-15,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1126,2,Yang Giles,San Angelo,TX,76901,Trek Madone 9.2 - 2017,Trek,Road Bikes,2017,1,4999.99,0.20,3999.9920,3999.9920,2017-09-14,2017-09-16,2017-09-15,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1126,3,Yang Giles,San Angelo,TX,76901,Trek Precaliber 16 Boys - 2017,Trek,Children Bicycles,2017,2,209.99,0.05,199.4905,398.9810,2017-09-14,2017-09-16,2017-09-15,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1127,1,Pearl Fox,Uniondale,NY,11553,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,2,299.99,0.10,269.9910,539.9820,2017-09-15,2017-09-16,2017-09-16,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1127,2,Pearl Fox,Uniondale,NY,11553,Electra Moto 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,2017,2,349.99,0.07,325.4907,650.9814,2017-09-15,2017-09-16,2017-09-16,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1127,3,Pearl Fox,Uniondale,NY,11553,Haro Flightline One ST - 2017,Haro,Mountain Bikes,2017,1,379.99,0.20,303.9920,303.9920,2017-09-15,2017-09-16,2017-09-16,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1128,1,Sherilyn Wilcox,Ossining,NY,10562,Haro SR 1.1 - 2017,Haro,Mountain Bikes,2017,1,539.99,0.05,512.9905,512.9905,2017-09-15,2017-09-17,2017-09-16,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1128,2,Sherilyn Wilcox,Ossining,NY,10562,Surly Straggler - 2016,Surly,Cyclocross Bicycles,2016,1,1549.00,0.20,1239.2000,1239.2000,2017-09-15,2017-09-17,2017-09-16,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1128,3,Sherilyn Wilcox,Ossining,NY,10562,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,2017,2,346.99,0.05,329.6405,659.2810,2017-09-15,2017-09-17,2017-09-16,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1129,1,Alissa Hood,New Windsor,NY,12553,Sun Bicycles Atlas X-Type - 2017,Sun Bicycles,Cruisers Bicycles,2017,2,416.99,0.20,333.5920,667.1840,2017-09-17,2017-09-18,2017-09-20,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1129,2,Alissa Hood,New Windsor,NY,12553,Trek Domane SLR 6 Disc - 2017,Trek,Road Bikes,2017,1,5499.99,0.20,4399.9920,4399.9920,2017-09-17,2017-09-18,2017-09-20,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1129,3,Alissa Hood,New Windsor,NY,12553,Trek Powerfly 8 FS Plus - 2017,Trek,Electric Bikes,2017,2,4999.99,0.05,4749.9905,9499.9810,2017-09-17,2017-09-18,2017-09-20,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1130,1,Katelin Kennedy,Rocklin,CA,95677,Trek Domane SL Disc Frameset - 2017,Trek,Road Bikes,2017,2,3199.99,0.20,2559.9920,5119.9840,2017-09-18,2017-09-20,2017-09-20,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1131,1,Wendie Nash,Oxnard,CA,93035,Sun Bicycles ElectroLite - 2017,Sun Bicycles,Electric Bikes,2017,2,1559.99,0.07,1450.7907,2901.5814,2017-09-18,2017-09-20,2017-09-19,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1131,2,Wendie Nash,Oxnard,CA,93035,Sun Bicycles Streamway 3 - 2017,Sun Bicycles,Comfort Bicycles,2017,2,551.99,0.05,524.3905,1048.7810,2017-09-18,2017-09-20,2017-09-19,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1132,1,Margorie Wynn,Monsey,NY,10952,Trek Fuel EX 9.8 27.5 Plus - 2017,Trek,Mountain Bikes,2017,1,5299.99,0.05,5034.9905,5034.9905,2017-09-19,2017-09-20,2017-09-20,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1132,2,Margorie Wynn,Monsey,NY,10952,Surly Straggler - 2016,Surly,Cyclocross Bicycles,2016,1,1549.00,0.10,1394.1000,1394.1000,2017-09-19,2017-09-20,2017-09-20,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1132,3,Margorie Wynn,Monsey,NY,10952,Surly Troll Frameset - 2017,Surly,Mountain Bikes,2017,2,832.99,0.10,749.6910,1499.3820,2017-09-19,2017-09-20,2017-09-20,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1132,4,Margorie Wynn,Monsey,NY,10952,Electra Townie Original 7D EQ - 2016,Electra,Cruisers Bicycles,2016,1,599.99,0.05,569.9905,569.9905,2017-09-19,2017-09-20,2017-09-20,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1133,1,Buford Gilbert,Bellmore,NY,11710,Trek Fuel EX 8 29 - 2016,Trek,Mountain Bikes,2016,2,2899.99,0.05,2754.9905,5509.9810,2017-09-19,2017-09-21,2017-09-21,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1133,2,Buford Gilbert,Bellmore,NY,11710,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,1,429.00,0.07,398.9700,398.9700,2017-09-19,2017-09-21,2017-09-21,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1133,3,Buford Gilbert,Bellmore,NY,11710,Trek Precaliber 16 Girls - 2017,Trek,Children Bicycles,2017,2,209.99,0.20,167.9920,335.9840,2017-09-19,2017-09-21,2017-09-21,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1133,4,Buford Gilbert,Bellmore,NY,11710,Trek Boone 7 - 2017,Trek,Cyclocross Bicycles,2017,1,3499.99,0.20,2799.9920,2799.9920,2017-09-19,2017-09-21,2017-09-21,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1134,1,Diana Reyes,Bronx,NY,10451,Electra Savannah 3i (20-inch) - Girl's - 2017,Electra,Children Bicycles,2017,1,349.99,0.10,314.9910,314.9910,2017-09-19,2017-09-22,2017-09-20,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1134,2,Diana Reyes,Bronx,NY,10451,Surly Troll Frameset - 2017,Surly,Mountain Bikes,2017,1,832.99,0.10,749.6910,749.6910,2017-09-19,2017-09-22,2017-09-20,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1135,1,Kate Barber,Saratoga Springs,NY,12866,Electra Townie 7D (20-inch) - Boys' - 2017,Electra,Children Bicycles,2017,2,339.99,0.05,322.9905,645.9810,2017-09-19,2017-09-21,2017-09-20,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1135,2,Kate Barber,Saratoga Springs,NY,12866,Trek Silque SLR 8 Women's - 2017,Trek,Road Bikes,2017,1,6499.99,0.10,5849.9910,5849.9910,2017-09-19,2017-09-21,2017-09-20,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1136,1,Rozella Fitzgerald,Shirley,NY,11967,Sun Bicycles Streamway 7 - 2017,Sun Bicycles,Comfort Bicycles,2017,1,533.99,0.10,480.5910,480.5910,2017-09-20,2017-09-21,2017-09-21,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1137,1,Ivelisse Nixon,Houston,TX,77016,Surly Karate Monkey 27.5+ Frameset - 2017,Surly,Mountain Bikes,2017,1,2499.99,0.20,1999.9920,1999.9920,2017-09-20,2017-09-23,2017-09-23,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1137,2,Ivelisse Nixon,Houston,TX,77016,Trek Madone 9.2 - 2017,Trek,Road Bikes,2017,2,4999.99,0.20,3999.9920,7999.9840,2017-09-20,2017-09-23,2017-09-23,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1137,3,Ivelisse Nixon,Houston,TX,77016,Sun Bicycles Lil Kitt'n - 2017,Sun Bicycles,Children Bicycles,2017,2,109.99,0.20,87.9920,175.9840,2017-09-20,2017-09-23,2017-09-23,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1137,4,Ivelisse Nixon,Houston,TX,77016,Sun Bicycles Cruz 7 - 2017,Sun Bicycles,Cruisers Bicycles,2017,2,416.99,0.07,387.8007,775.6014,2017-09-20,2017-09-23,2017-09-23,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1138,1,Cristobal Hutchinson,Lawndale,CA,90260,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2016,2,269.99,0.05,256.4905,512.9810,2017-09-21,2017-09-23,2017-09-22,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1138,2,Cristobal Hutchinson,Lawndale,CA,90260,Sun Bicycles Streamway 7 - 2017,Sun Bicycles,Comfort Bicycles,2017,2,533.99,0.05,507.2905,1014.5810,2017-09-21,2017-09-23,2017-09-22,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1138,3,Cristobal Hutchinson,Lawndale,CA,90260,Haro Shredder 20 Girls - 2017,Haro,Children Bicycles,2017,1,209.99,0.10,188.9910,188.9910,2017-09-21,2017-09-23,2017-09-22,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1139,1,Marjory Leonard,Apple Valley,CA,92307,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Comfort Bicycles,2017,2,449.99,0.05,427.4905,854.9810,2017-09-21,2017-09-22,2017-09-23,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1139,2,Marjory Leonard,Apple Valley,CA,92307,Haro SR 1.1 - 2017,Haro,Mountain Bikes,2017,2,539.99,0.10,485.9910,971.9820,2017-09-21,2017-09-22,2017-09-23,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1139,3,Marjory Leonard,Apple Valley,CA,92307,Sun Bicycles Cruz 7 - 2017,Sun Bicycles,Cruisers Bicycles,2017,1,416.99,0.05,396.1405,396.1405,2017-09-21,2017-09-22,2017-09-23,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1139,4,Marjory Leonard,Apple Valley,CA,92307,Electra Townie Original 7D - 2015/2016,Electra,Comfort Bicycles,2016,2,499.99,0.10,449.9910,899.9820,2017-09-21,2017-09-22,2017-09-23,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1139,5,Marjory Leonard,Apple Valley,CA,92307,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2016,1,3999.99,0.10,3599.9910,3599.9910,2017-09-21,2017-09-22,2017-09-23,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1140,1,Tammy Austin,Lake Jackson,TX,77566,Trek Stache 5 - 2017,Trek,Mountain Bikes,2017,2,1499.99,0.10,1349.9910,2699.9820,2017-09-21,2017-09-22,2017-09-22,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1140,2,Tammy Austin,Lake Jackson,TX,77566,Sun Bicycles Atlas X-Type - 2017,Sun Bicycles,Cruisers Bicycles,2017,2,416.99,0.07,387.8007,775.6014,2017-09-21,2017-09-22,2017-09-22,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1140,3,Tammy Austin,Lake Jackson,TX,77566,Haro Flightline Two 26 Plus - 2017,Haro,Mountain Bikes,2017,2,549.99,0.10,494.9910,989.9820,2017-09-21,2017-09-22,2017-09-22,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1140,4,Tammy Austin,Lake Jackson,TX,77566,Trek Fuel EX 9.8 29 - 2017,Trek,Mountain Bikes,2017,2,4999.99,0.07,4649.9907,9299.9814,2017-09-21,2017-09-22,2017-09-22,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1141,1,Sherise Mercer,Vista,CA,92083,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,2016,1,1799.99,0.10,1619.9910,1619.9910,2017-09-22,2017-09-23,2017-09-24,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1142,1,Hilde Nieves,Campbell,CA,95008,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,2016,2,599.99,0.07,557.9907,1115.9814,2017-09-23,2017-09-26,2017-09-26,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1142,2,Hilde Nieves,Campbell,CA,95008,Surly Ice Cream Truck Frameset - 2017,Surly,Mountain Bikes,2017,1,999.99,0.10,899.9910,899.9910,2017-09-23,2017-09-26,2017-09-26,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1142,3,Hilde Nieves,Campbell,CA,95008,Sun Bicycles Cruz 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,2017,2,416.99,0.05,396.1405,792.2810,2017-09-23,2017-09-26,2017-09-26,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1142,4,Hilde Nieves,Campbell,CA,95008,Sun Bicycles Cruz 3 - Women's - 2017,Sun Bicycles,Comfort Bicycles,2017,2,449.99,0.20,359.9920,719.9840,2017-09-23,2017-09-26,2017-09-26,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1142,5,Hilde Nieves,Campbell,CA,95008,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Electra,Children Bicycles,2017,2,489.99,0.05,465.4905,930.9810,2017-09-23,2017-09-26,2017-09-26,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1143,1,Willow Gardner,Pleasanton,CA,94566,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Electra,Children Bicycles,2017,1,299.99,0.20,239.9920,239.9920,2017-09-24,2017-09-26,2017-09-27,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1143,2,Willow Gardner,Pleasanton,CA,94566,Trek Emonda S 4 - 2017,Trek,Road Bikes,2017,1,1499.99,0.20,1199.9920,1199.9920,2017-09-24,2017-09-26,2017-09-27,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1143,3,Willow Gardner,Pleasanton,CA,94566,Sun Bicycles Cruz 7 - 2017,Sun Bicycles,Cruisers Bicycles,2017,2,416.99,0.10,375.2910,750.5820,2017-09-24,2017-09-26,2017-09-27,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1144,1,Sonja Walls,Queensbury,NY,12804,Trek Precaliber 12 Girls - 2017,Trek,Children Bicycles,2017,1,189.99,0.07,176.6907,176.6907,2017-09-24,2017-09-27,2017-09-27,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1145,1,Jenna Saunders,Yorktown Heights,NY,10598,Sun Bicycles Streamway 7 - 2017,Sun Bicycles,Comfort Bicycles,2017,2,533.99,0.07,496.6107,993.2214,2017-09-25,2017-09-27,2017-09-26,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1146,1,Lamar Greer,Levittown,NY,11756,Surly Troll Frameset - 2017,Surly,Mountain Bikes,2017,1,832.99,0.07,774.6807,774.6807,2017-09-25,2017-09-26,2017-09-28,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1146,2,Lamar Greer,Levittown,NY,11756,Electra Townie Original 7D - 2017,Electra,Cruisers Bicycles,2017,1,489.99,0.20,391.9920,391.9920,2017-09-25,2017-09-26,2017-09-28,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1146,3,Lamar Greer,Levittown,NY,11756,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,2016,1,1680.99,0.20,1344.7920,1344.7920,2017-09-25,2017-09-26,2017-09-28,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1147,1,Eloisa Tucker,Howard Beach,NY,11414,Electra Amsterdam Original 3i Ladies' - 2017,Electra,Cruisers Bicycles,2017,1,659.99,0.20,527.9920,527.9920,2017-09-25,2017-09-26,2017-09-27,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1147,2,Eloisa Tucker,Howard Beach,NY,11414,Trek Stache 5 - 2017,Trek,Mountain Bikes,2017,2,1499.99,0.05,1424.9905,2849.9810,2017-09-25,2017-09-26,2017-09-27,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1148,1,Dorine Thornton,Sunnyside,NY,11104,Electra Amsterdam Original 3i Ladies' - 2017,Electra,Cruisers Bicycles,2017,1,659.99,0.07,613.7907,613.7907,2017-09-25,2017-09-26,2017-09-27,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1148,2,Dorine Thornton,Sunnyside,NY,11104,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Children Bicycles,2016,1,269.99,0.07,251.0907,251.0907,2017-09-25,2017-09-26,2017-09-27,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1148,3,Dorine Thornton,Sunnyside,NY,11104,Electra Glam Punk 3i Ladies' - 2017,Electra,Cruisers Bicycles,2017,2,799.99,0.05,759.9905,1519.9810,2017-09-25,2017-09-26,2017-09-27,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1148,4,Dorine Thornton,Sunnyside,NY,11104,Haro Shredder Pro 20 - 2017,Haro,Children Bicycles,2017,2,249.99,0.10,224.9910,449.9820,2017-09-25,2017-09-26,2017-09-27,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1149,1,Malisa Mitchell,Mount Vernon,NY,10550,Electra Straight 8 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,2017,2,489.99,0.07,455.6907,911.3814,2017-09-27,2017-09-30,2017-09-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1149,2,Malisa Mitchell,Mount Vernon,NY,10550,Trek Emonda S 4 - 2017,Trek,Road Bikes,2017,1,1499.99,0.05,1424.9905,1424.9905,2017-09-27,2017-09-30,2017-09-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1149,3,Malisa Mitchell,Mount Vernon,NY,10550,Trek Madone 9.2 - 2017,Trek,Road Bikes,2017,1,4999.99,0.05,4749.9905,4749.9905,2017-09-27,2017-09-30,2017-09-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1149,4,Malisa Mitchell,Mount Vernon,NY,10550,Haro Downtown 16 - 2017,Haro,Children Bicycles,2017,1,329.99,0.20,263.9920,263.9920,2017-09-27,2017-09-30,2017-09-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
